id;B_COST_RND;B_C_TIME_RND;B_D_TIME_RND;B_R_TIME_RND;B_UNHLTH_RND;B_HLTH_RND;B_LORG_RND;B_SERV_RND
23;-0.112397127161944;-0.0534478923786166;-0.0372306384471763;-0.0212716268587637;-1.36865946988395;0.788588595039128;0.483637158068752;0.671710072830853
24;-0.140089327550098;-0.0679618896358812;-0.0479500466047653;-0.0212716268587638;-1.98862984347498;0.434556466240006;1.25549763247072;1.04710557216332
25;-0.28530893971504;0.0127904136022324;-0.0558042989842753;-0.0212716268587638;-1.89026858809771;0.608045373730994;0.483637158068752;0.772376881852285
26;-0.0883618582001115;-0.0829387203777839;-0.0530954083650499;-0.0212716268587638;-1.494984385919;0.448152764848968;0.483637158068754;0.511838282000252
27;-0.238833757370599;-0.00650004003356589;-0.0425044008728658;-0.0212716268587638;-1.57087515391293;0.803883810823073;0.483637158068753;1.38366685399319
28;-0.214644670322461;-0.0169043243672268;-0.0527554246049043;-0.0212716268587638;-2.07638380262426;0.610155755143634;1.25549763247072;0.868570462589188
29;-0.287644688161948;-0.0184107163178344;-0.0548374316192139;-0.0212716268587637;-1.17465293475986;0.618064055178069;0.483637158068753;1.43029563069323
30;-0.37253852501128;-0.037677617010023;-0.0226203486182906;-0.0212716268587638;-0.974606368979848;0.969134958487083;1.25549763247072;1.74339070548801
31;-0.260989976337731;-0.049489929661216;-0.0404934939022999;-0.0212716268587638;-2.17042174924379;1.01544348366293;1.25549763247072;0.948216122883661
32;-0.186551487003052;-0.0792731076977182;-0.0488891218273446;-0.0212716268587637;-2.56323115620772;0.777499140054231;1.25549763247072;1.28794916625892
33;-0.275637595371641;-0.0804777897434639;-0.0375899693845756;-0.0212716268587638;-1.49877712172118;0.476673342155097;1.25549763247072;0.971254782772742
34;-0.119358369733709;-0.00530727849680892;-0.0533250136724767;-0.0212716268587637;-2.14621058493554;0.794587707583046;0.483637158068754;0.774960978539241
35;-0.2646981046822;-0.0125611970029958;-0.0421923666970203;-0.0212716268587637;-1.04640245440327;0.861711035930997;0.483637158068752;1.28408492869596
36;-0.257450281578658;-0.0712528635962117;-0.0292158143467457;-0.0212716268587637;-1.46619574703822;0.866628594570623;1.25549763247072;0.946949241341697
37;-0.294386879937282;-0.0730667134791472;-0.0350483618606223;-0.0212716268587637;-2.28257669273416;0.55171070784358;1.25549763247072;0.89946500034984
38;-0.231695895745298;-0.028292128131041;-0.0358256107657407;-0.0212716268587638;-1.50793506152037;0.617268211615442;0.483637158068754;0.923676366893887
39;-0.273792816888678;-0.0419242110864277;-0.0306919536460446;-0.0212716268587637;-1.78042298874045;0.806273442066885;0.483637158068752;1.66984674211445
40;-0.213637763305714;-0.0738308844206992;-0.0484631352121438;-0.0212716268587637;-1.96929492995718;0.807456511345475;1.25549763247072;0.751187037348786
41;-0.390709792127733;-0.0344876779876467;-0.0344435703535713;-0.0212716268587638;-1.46867056899581;0.691758989533995;0.483637158068754;1.04831976650241
42;-0.236877860966994;-0.0724271840951376;-0.0140256760540519;-0.0212716268587638;-1.99678218324488;0.677902866647865;1.25549763247072;0.551107733956444
43;-0.116695510600079;-0.0155509438509514;-0.0399617334982291;-0.0212716268587637;-1.5367718945506;0.624543249235047;0.483637158068753;1.54861096102777
44;-0.360616429042002;-0.0687716821922715;-0.0295057712930116;-0.0212716268587637;-0.740579465723388;0.409841611093431;0.483637158068753;1.10905155138962
45;-0.17077561122502;-0.0247053843555597;-0.0381875216061014;-0.0212716268587638;-0.866902981964341;0.423148887740633;0.483637158068753;1.11500561038595
46;-0.485544689340389;-0.0405729195613764;-0.029182794972398;-0.0212716268587638;-0.78196764351989;0.700778464218412;0.483637158068753;1.13730591700194
47;-0.195549903988878;-0.0719083035328732;-0.0473241256232786;-0.0212716268587637;-1.45297299971164;0.851858220444516;0.483637158068753;0.786580604248207
48;-0.45691765698778;-0.0222890833820288;-0.0287781085269407;-0.0212716268587638;-1.23123610235696;0.634525447674769;0.483637158068754;1.26289000062623
49;-0.236711788184081;0.0208406555547868;-0.0547322213234469;-0.0212716268587637;-0.768612319521155;0.613793871579732;0.483637158068752;0.33499956988467
50;-0.167054986005703;0.0150870502382797;-0.0364947599095004;-0.0212716268587636;-0.598612849517953;0.547753437667897;0.483637158068753;0.510836854335128
51;-0.183420954621492;-0.0329348417973171;-0.0060669447933726;-0.0212716268587638;-1.89317699703275;1.21446579042114;0.483637158068754;0.781367889309516
52;-0.22411685448293;-0.0213877885104131;-0.0560927590665552;-0.0212716268587638;-1.46425498261763;0.941344503589843;1.25549763247072;1.34756291202916
53;-0.0434360095496933;-0.0327034478652514;-0.0217586944570052;-0.0212716268587638;-2.11786613403087;0.624376278056924;1.25549763247072;-0.393353281697676
54;-0.321428035488194;-0.0334392724638188;-0.0493682135728061;-0.0212716268587638;-1.50145153797313;0.669293381374837;0.483637158068753;1.00101925817267
55;-0.223690018349267;-0.0749185222159485;-0.033054573935867;-0.0212716268587638;-1.48769620073;0.832237263061679;0.483637158068755;0.838934825237969
56;0.0101608268181906;-0.0361773460502932;-0.019573481844785;-0.0212716268587638;-1.70911703040066;0.939471950890597;0.483637158068754;0.924207993784926
57;-0.39363069186758;-0.0380435735212406;-0.0258771165799036;-0.0212716268587637;-0.699458855337493;0.646792308217296;0.483637158068753;1.14184663984149
58;-0.374919248866474;-0.0482503446795695;-0.0271229842658035;-0.0212716268587638;-0.586131498546721;0.38382211701111;0.483637158068754;1.22980059012756
59;-0.237786833770058;-0.0393065429316415;-0.0402075820901551;-0.0212716268587637;-1.49055235708095;0.997562518435564;0.483637158068752;1.15648996563937
60;-0.089233322260115;-0.0514504563501359;-0.0190800411042984;-0.0212716268587637;0.0160930807272283;0.625631088313995;0.483637158068753;0.710174267977965
61;-0.179355086834756;-0.0691198441679131;-0.0377396114250442;-0.0212716268587637;-0.215907170924466;0.373487581270114;0.483637158068752;0.694024753783933
62;-0.131608650730444;-0.055837918085785;-0.0400175810484365;-0.0212716268587637;-0.761542927764934;0.860774614639947;0.483637158068752;0.691581998358332
63;-0.249326862228189;-0.0388417938061156;-0.0577839188551538;-0.0212716268587637;-1.06827457361309;0.728423474497973;0.483637158068752;1.93723608084304
64;-0.277200110001323;-0.0812035951839805;-0.0326435445515692;-0.0212716268587637;-1.97261638072293;0.864270819003771;1.25549763247072;0.851804856985326
65;-0.25376286447349;-0.0757550176577197;-0.0325734276994309;-0.0212716268587637;-1.44915805625156;0.85113299710939;0.483637158068753;0.89355593713762
66;-0.200229063460252;-0.0615958643864373;-0.0340336385113161;-0.0212716268587638;-1.45706311890368;1.12141817918393;0.483637158068754;0.913453381309039
67;-0.325363294650904;-0.018465881459226;-0.0336524965013038;-0.0212716268587638;-1.83072957833011;0.788484749133667;0.483637158068754;1.1757129331375
68;-0.324749714866262;-0.0464722372337538;-0.0336954083544414;-0.0212716268587637;-1.80278466303897;0.565711347839892;0.483637158068755;1.1125743860175
69;-0.224365885998798;-0.0199777398962325;-0.0272016579442267;-0.0212716268587638;-1.07418503272115;0.604582713936755;0.483637158068753;0.149307339065476
70;-0.390161480109825;-0.034628385781469;-0.034434799654902;-0.0212716268587637;-1.47411869226542;0.687811197397553;0.483637158068752;1.04032140822076
71;-0.205224914120645;-0.0669672561061665;-0.0462154035366534;-0.0212716268587638;-1.69553453590741;0.501257935220568;0.483637158068754;1.34362065848565
72;-0.0952350106700166;-0.0305250386502017;-0.0318433227312862;-0.0212716268587637;-2.18702675039259;0.993237084567512;0.483637158068753;1.92860408960606
73;-0.235240281248024;-0.037526543273371;-0.0280144687749642;-0.0212716268587638;-2.09770305923211;0.739177349498033;0.483637158068754;1.29832319326947
74;-0.200741576377566;-0.0388820476059253;-0.0417421341385376;-0.0212716268587637;-1.50425665980442;0.787770886760694;0.483637158068752;1.30564099965285
75;-0.389907098770465;-0.0346168193839378;-0.0344168527920694;-0.0212716268587638;-1.46536149732993;0.680310824363672;0.483637158068753;1.03793957249937
76;-0.161177146129448;-0.0324740994630748;-0.0401050716952128;-0.0212716268587638;-1.84613239050093;0.975221543707933;1.25549763247072;1.20989682537416
77;-0.292588399816896;-0.0209558046766923;-0.0352889402501193;-0.0212716268587637;-1.51835032092106;0.955046354722925;0.483637158068752;1.07539612948972
78;-0.241895724641695;-0.0406548586741866;-0.0400334209513807;-0.0212716268587638;-1.92484442975807;0.98889583687375;1.25549763247072;1.18508844944848
79;-0.244106065342393;-0.0760331275786755;-0.0478263113533111;-0.0212716268587637;-1.10776151533735;0.467559345534317;0.483637158068753;0.92801891510099
80;-0.237211801003145;-0.0696995589887428;-0.0233146394274212;-0.0212716268587637;-1.18607504547487;0.620073657544839;0.483637158068754;0.594331746349508
81;-0.258200700879812;-0.018637596296052;-0.0357364116633689;-0.0212716268587637;-1.54815756772587;0.92578110581545;0.483637158068753;1.0280641682998
82;-0.224940882787069;-0.0686565143430996;-0.039885622169533;-0.0212716268587637;-1.54612988034779;0.747488014017896;0.483637158068753;1.12260818169494
83;-0.118637971420506;-0.0153591904482944;-0.037077527798815;-0.0212716268587637;-1.52333834905906;0.51170853520246;0.483637158068752;1.67974619150409
84;-0.282356867919857;-0.030642519360793;-0.0353972468073944;-0.0212716268587638;-2.01852971508693;0.609802375766678;1.25549763247072;0.943005434753358
85;-0.208203771339926;0.017396551461861;-0.0345600550373683;-0.0212716268587637;-0.977181466407478;0.407723216637686;0.483637158068754;0.336739455259036
86;-0.240156099179846;-0.0195942011345176;-0.0568690177615264;-0.0212716268587638;-0.39917351498002;0.741814182263258;0.483637158068754;1.46242978833737
87;-0.151938494177529;-0.0166089929428373;-0.0235943655377974;-0.0212716268587637;-2.1328680412335;1.10269596904411;0.483637158068753;0.910033748512125
88;-0.331404010134347;-0.0168526382644943;-0.0549651109849458;-0.0212716268587637;-1.16604220761979;0.812299243258238;0.483637158068753;1.22520549389805
89;-0.135320299683005;-0.041271311081427;-0.040767123753074;-0.0212716268587638;-0.945170430812819;0.577317665732737;0.483637158068752;0.787580857201468
90;-0.231517058278671;-0.0180212807066068;-0.0424570907729148;-0.0212716268587637;-1.0864842723364;0.729141222599758;0.483637158068752;1.58903531307498
91;-0.313173098295163;-0.0957811990217006;-0.0276803638230475;-0.0212716268587638;-1.37001496373587;0.423890117152667;0.483637158068753;0.927579122035641
92;-0.141557096840777;-0.0917029986994161;-0.0527486689075103;-0.0212716268587637;-1.01742837843947;0.781852228150117;0.483637158068751;1.07825031990306
93;-0.23061662792722;-0.0730709561774873;-0.0393768727532377;-0.0212716268587638;-1.99930984979418;0.725017533280237;1.25549763247072;1.11107518084732
94;-0.452656770137448;-0.0221736753657494;-0.0286487502503478;-0.0212716268587637;-1.23128170668327;0.627057526760861;0.483637158068753;1.27975953904948
95;-0.110559168779059;-0.0154867018965524;-0.040993151479789;-0.0212716268587637;-2.45745748450434;0.56792283994798;1.25549763247072;1.10783566686534
96;-0.324065524020651;-0.0325035400752179;-0.0348874336051152;-0.0212716268587637;-1.50579393990065;0.660864740502934;0.483637158068752;1.01044531615227
97;-0.129952414780808;-0.0607457216178477;-0.0245178522451514;-0.0212716268587637;-0.507623479182971;0.515857268604344;0.483637158068754;0.673131497297891
98;-0.170119486277018;-0.0348572777918279;-0.0381266218576732;-0.0212716268587637;-1.46756698174142;0.745062001301599;0.483637158068753;1.20015099739717
99;-0.370083508286865;-0.043402463945046;-0.0238488139407498;-0.0212716268587638;-1.23871605471443;0.619647752648433;0.483637158068754;1.21523425478893
100;-0.179721053842733;-0.0617923212404246;-0.0446734076118899;-0.0212716268587637;-1.6863002663239;0.239033894797395;0.483637158068754;1.33510806798642
101;-0.181998762901604;-0.0605398959202101;-0.0343652276169761;-0.0212716268587638;-1.45381009121084;1.10537536759356;0.483637158068754;0.901069614538196
102;-0.214622349014601;-0.0189347731470523;-0.0445609092736527;-0.0212716268587637;-1.49070682052815;0.93026620107732;1.25549763247072;1.42465682181569
103;-0.363832810620649;-0.0454682707106213;-0.0380506244842845;-0.0212716268587637;-1.21132709141262;0.596267674130247;0.483637158068754;0.996809001436684
104;-0.252331016157909;-0.0456651992300316;-0.0375707221336518;-0.0212716268587638;-1.92900581014287;1.31005458158636;1.25549763247072;0.357835074374682
105;-0.244796370117776;0.012980402826063;-0.042311296690541;-0.0212716268587637;-1.79191874606479;0.640469470748201;0.483637158068753;0.930055943046918
106;-0.143886213297337;-0.0277147092915403;-0.0415215268906673;-0.0212716268587637;-1.9959253685408;0.986641118539532;0.483637158068753;1.24855352028684
107;-0.276625315155211;-0.0708048932055154;-0.0359182989745949;-0.0212716268587638;-1.83833098952732;0.592439852342621;0.483637158068753;0.942127853940823
108;-0.216933633386842;0.0318037019371465;-0.0523170008902227;-0.0212716268587637;-1.28231632435902;0.531658130789926;1.25549763247072;0.690377466723968
109;-0.18279401753183;-0.00998629422146197;-0.0269174484128636;-0.0212716268587637;-2.56787237949471;0.530799509713175;1.25549763247072;0.924441587021425
110;-0.194577260476907;-0.0161785889415365;-0.0364728963019983;-0.0212716268587637;-1.54524709911895;0.891226942977338;0.483637158068754;0.974092113696737
111;-0.24517968716617;-0.0375710373803354;-0.0411710731601264;-0.0212716268587638;-2.09586068901748;0.992359848184187;0.483637158068753;1.23057625214807
112;-0.128861097084479;-0.079123728905706;-0.035080896904421;-0.0212716268587638;-0.374082419466131;0.553985494807008;0.483637158068752;1.73699543772951
113;-0.462501905591675;-0.0543327223805763;-0.0268346304403098;-0.0212716268587638;-0.67149671814503;0.386285412785688;0.483637158068754;1.19183686936318
114;-0.204949072206201;-0.00542982010600409;-0.0431487541699252;-0.0212716268587638;-0.572802220219659;0.8177148726426;0.483637158068753;0.770246470401113
115;-0.244687571334665;-0.029088440588499;-0.0351545739757231;-0.0212716268587638;-0.866718035983544;0.373064647898081;0.483637158068754;1.05133096796883
116;-0.205319403981893;0.0199907639659119;-0.0358354834067435;-0.0212716268587638;-0.549029331118744;0.555287408880603;0.483637158068754;0.593497318996076
117;-0.266629242802601;-0.0329564328881844;-0.0502130953604819;-0.0212716268587637;-0.79481654235833;0.653049097115447;0.483637158068753;1.67193013222226
118;-0.374988914343816;-0.0502443367149142;-0.0267628863121448;-0.0212716268587638;-0.628198110716397;0.385902428030023;0.483637158068753;1.15050931435633
119;-0.198616827287495;-0.0159350678847017;-0.0526091670887485;-0.0212716268587637;-2.04072121657228;0.575166710884639;1.25549763247072;0.866245775125567
120;-0.247559416390777;-0.0391939767016365;-0.0531479125478652;-0.0212716268587638;-2.12046893435089;0.99551220672941;0.483637158068753;1.2002978972597
121;-0.355266285148638;0.00245879850703325;-0.0572095395311786;-0.0212716268587638;-1.19167679446774;0.786354791919727;0.483637158068753;1.17907949926305
122;-0.206591974214218;-0.0144920773363701;-0.0361986891188961;-0.0212716268587637;-0.762633038022008;0.962875984999937;0.483637158068754;1.63831588623671
123;-0.247511148567863;-0.0366018466130286;-0.0415889386934011;-0.0212716268587637;-2.07590890595486;0.985633094459787;0.483637158068753;1.24907052216023
124;-0.201712195360557;-0.0199076028910912;-0.0361440668358705;-0.0212716268587638;-0.955513062435598;0.680184935422322;0.483637158068753;1.06332963115543
125;-0.0129333714393738;-0.00767281890869418;-0.0451964616181946;-0.0212716268587638;-2.74331024501754;0.548593720154045;1.25549763247073;1.62265396820176
126;-0.19308383648828;-0.068195126812984;-0.0583333228127002;-0.0212716268587637;-1.04532427082757;0.274376015184221;0.483637158068752;0.647256388714218
127;-0.116379903120147;-0.071081931804208;-0.0548252238670935;-0.0212716268587638;-0.245951073504834;0.460539929961056;0.483637158068754;0.756079514512654
128;-0.218539880068413;0.019562134422361;-0.0553303736483511;-0.0212716268587637;-0.628085791792209;0.533882988167685;0.483637158068754;0.323504441726621
129;-0.233436644094124;-0.0426078651856702;-0.0402682607924772;-0.0212716268587638;-1.33401033954503;0.763158018240707;1.25549763247072;1.25143354939981
130;-0.181851831792884;0.0221335870708952;-0.0376317729520191;-0.0212716268587638;-1.30280335690953;0.774719687572383;0.483637158068754;0.330109930698982
131;-0.256397893272489;-0.0782997167581862;-0.0324074795081035;-0.0212716268587637;-1.47777991375477;0.841725565967755;0.483637158068753;0.902664879324741
132;-0.386594466346165;-0.0483056278935339;-0.0349015826325038;-0.0212716268587638;-1.88401811895184;0.585020130880877;0.483637158068752;1.12142132749307
133;-0.250202959713704;-0.074507899794871;-0.024264393741941;-0.0212716268587637;-0.561026694693747;0.231593627609627;0.483637158068754;0.440189192689319
134;-0.19480364437002;-0.0212556511999562;-0.0427106075100093;-0.0212716268587638;-2.24595336996406;0.531002736776031;1.25549763247072;-0.00494814103573578
135;-0.0518417369261658;0.0120748906362355;-0.0474734281337511;-0.0212716268587637;-1.05705972757888;0.520347400277307;0.483637158068753;0.454299708379682
136;-0.273382723041052;-0.0828192408580968;-0.0467440261002988;-0.0212716268587638;-2.04005341631004;0.841520389115083;1.25549763247072;0.869084793935106
137;-0.103517852967263;-0.0117637779582296;-0.028428340095907;-0.0212716268587638;-1.41079991072347;1.18957365837788;0.483637158068752;1.5980452224113
138;-0.255361217901951;0.00287915091125573;-0.053165290773398;-0.0212716268587637;-1.54489986033045;0.945333312609189;1.25549763247072;1.63332669959907
139;-0.25017854873029;0.00345351305481612;-0.028134118687545;-0.0212716268587637;-1.86235498874951;0.746434799757114;0.483637158068753;0.140664834715821
140;-0.104331489401388;-0.0091359555930945;-0.0293092656336788;-0.0212716268587637;-1.45330099709261;1.06826616829836;0.483637158068753;1.46360034269661
141;-0.267060504894163;-0.0337724058023679;-0.0498383360750551;-0.0212716268587637;-0.747236269745682;0.668460236882268;0.483637158068753;1.6075412638793
142;-0.145457442235153;-0.0197267154925402;-0.0394262011451991;-0.0212716268587637;-2.13643468533326;0.863776010041506;0.483637158068753;1.60513090939332
143;-0.212978972862715;-0.0216264980968189;-0.0485801300785215;-0.0212716268587637;-0.767820105619718;0.665234919381237;1.25549763247072;1.59828905348549
144;-0.332471278184475;-0.0509897573633167;-0.0319134127634513;-0.0212716268587637;-1.81469653023038;0.856182074464746;0.483637158068752;0.518380084990459
145;-0.272466681332086;-0.0188785701409105;-0.0492064954245195;-0.0212716268587637;-1.40999739790674;0.672747123679721;1.25549763247072;1.01184768395085
146;-0.277102179602945;-0.0469936690993399;-0.0250549406670054;-0.0212716268587638;-1.09472837907691;0.306143449825689;0.483637158068754;0.580557528647461
147;-0.254514163453804;-0.0400251006891994;-0.052762908791247;-0.0212716268587638;-2.56563021125676;0.956526381765007;1.25549763247072;1.22299403952388
148;-0.276998069286827;-0.019815507334754;-0.0357245562006999;-0.0212716268587637;-2.03046345894988;0.906065175278601;1.25549763247072;0.956470424447862
149;-0.173789365136135;0.019688508253254;-0.0483360123966901;-0.0212716268587638;-1.00240983855434;0.232052190378936;0.483637158068753;0.4365630119418
150;-0.20449081901842;0.0186265727975045;-0.0345256830893786;-0.0212716268587638;-0.521893279351109;0.578981148650728;0.483637158068754;0.530841060957228
151;-0.255531436259048;-0.0606007790547121;-0.0257492116354457;-0.0212716268587637;-0.626948417030234;0.647706620940499;0.483637158068752;1.54849351127972
152;-0.427346054911293;0.00921164066393094;-0.0269366429406445;-0.0212716268587638;-1.71264814538445;0.764636419311392;1.25549763247072;0.883416071128976
153;-0.275027873843185;0.02687882373895;-0.0404138183631174;-0.0212716268587638;-0.833436189422838;0.559538806555014;0.483637158068753;0.639213491167527
154;-0.171071475537244;-0.0410524398008;-0.0401108077427134;-0.0212716268587637;-1.60493480571777;0.933250773780891;0.483637158068752;1.40026656299465
155;-0.393310092906866;-0.0392863327303476;-0.0266550627910183;-0.0212716268587637;-0.718242725224924;0.690246128040472;0.483637158068754;0.967811373981276
156;-0.140454835645195;-0.0377460956799906;-0.0302076809092569;-0.0212716268587637;-2.63113508038821;1.07416813951496;1.25549763247072;1.44032577086897
157;-0.340921166030431;-0.0336267439943035;-0.0348129843356624;-0.0212716268587637;-2.01611616190135;0.636527715732209;1.25549763247072;0.984433195416264
158;-0.211888220301156;-0.0343211643571752;-0.0412163511065639;-0.0212716268587638;-2.05914713923156;0.979900136956119;0.483637158068753;1.2594245859941
159;-0.340267244673897;-0.0460656586410621;-0.0258506213398851;-0.0212716268587637;-1.15143929890646;0.321497965791939;0.483637158068753;1.28863106801035
160;-0.283496819582608;-0.043729822257344;-0.0404234566025725;-0.0212716268587637;-1.50842700569537;1.02146367323812;0.483637158068753;1.11560774792639
161;-0.179389739450951;-0.0596258461269692;-0.0325162285232837;-0.0212716268587638;-1.07787627337247;0.461578335232498;0.483637158068753;2.04091261050576
162;-0.145023087232386;-0.0610573246876011;-0.0372060474685013;-0.0212716268587637;-2.54487189965348;1.03079137800343;1.25549763247072;1.39434789925975
163;-0.159028135328817;-0.0199208716658364;-0.0548662250642147;-0.0212716268587638;-1.39565337333325;0.867115143398913;1.25549763247072;1.33086436850488
164;-0.128514575474674;-0.0252819284484525;-0.0508459296931317;-0.0212716268587638;-0.903003002991511;0.368728196720094;0.483637158068754;2.00909182653516
165;-0.341856345348773;-0.0441048151481874;-0.0272488309329962;-0.0212716268587637;-2.58028989065252;0.75777955528661;1.25549763247072;1.26181928206139
166;-0.132796171266088;-0.0887434127106414;-0.060904930903085;-0.0212716268587638;-0.781699034844281;0.818765263008566;0.483637158068754;1.10377689707589
167;-0.25038685285244;-0.079332358875826;-0.0469885623884693;-0.0212716268587637;-1.44076227324918;0.840765959403726;0.483637158068753;0.895746818049
168;-0.28813901493483;-0.100394115957131;-0.0381135661477832;-0.0212716268587637;-1.31789222968819;0.360680262429857;0.483637158068753;1.04782712598197
169;-0.111051714364046;-0.0553359032324979;-0.0239383690856134;-0.0212716268587637;-1.86855099104729;1.24667078507374;0.483637158068753;0.802280266232108
170;-0.148559541658006;-0.0275612962177292;-0.056359602989482;-0.0212716268587637;-2.05842048290306;0.68680464204385;0.483637158068752;1.17249677995249
171;-0.175103159420818;-0.0233056051028353;-0.0391464807998304;-0.0212716268587637;-0.635223592128542;0.141363092139061;0.483637158068753;0.904565653366671
172;-0.0405525828012931;-0.0832462271263107;-0.0565051899938409;-0.0212716268587638;-1.36870199897332;0.808896404389169;0.483637158068752;0.636664831855256
173;-0.340734982224309;-0.0437627105259759;-0.0276376305856759;-0.0212716268587637;-2.61132967750838;0.733163130384767;1.25549763247072;1.25548400537031
174;-0.176334803705737;-0.0374926540043287;-0.0413705862199281;-0.0212716268587638;-1.44953649549121;0.785298723475172;0.483637158068753;1.32574749145317
175;-0.407124449140998;0.00769571457281697;-0.0422564820060433;-0.0212716268587638;-1.12877214892666;0.993899159433478;1.25549763247072;0.619178832355852
176;-0.270004494191733;-0.0135972734803279;-0.0322433746328743;-0.0212716268587637;-1.74750234416073;1.00942001590544;0.483637158068754;1.63785287613231
177;-0.271730037638885;-0.0477855884203156;-0.0461987043648166;-0.0212716268587637;-1.7724804475126;0.809529056502875;0.483637158068752;0.898172793288246
178;-0.200960219220475;-0.0716101314411956;-0.0339855021363069;-0.0212716268587638;-0.792387449377714;0.833812037734764;0.483637158068753;1.39879276539013
179;-0.295399293599362;0.0196061101469017;-0.0339731517018366;-0.0212716268587638;-0.891091960496656;0.391005349769326;0.483637158068754;0.31203643278417
180;-0.197494817462783;-0.0877130318363212;-0.0136146650184872;-0.0212716268587638;-1.88256664778573;0.580563886784473;0.483637158068753;1.05984267084392
181;-0.163227157333719;-0.0387938063071168;-0.052770017923369;-0.0212716268587638;-1.64542946022793;0.681812268409708;0.483637158068754;1.95392445593857
182;-0.460966024670801;-0.0554544945417371;-0.0379244057897942;-0.0212716268587638;-0.794686364628297;0.353463321613507;0.483637158068753;1.211729571997
183;-0.267703230178338;-0.0353122807308526;-0.0529467385942708;-0.0212716268587638;-1.54757317661026;0.772586209223424;1.25549763247072;0.51153094556154
184;-0.376151069833794;-0.0727611671628892;-0.0259391081110126;-0.0212716268587638;-1.36843151749486;0.384647745495142;0.483637158068753;1.15978594214271
185;-0.20036297476078;0.00980745932145928;-0.041795047769657;-0.0212716268587638;-1.12416191316381;0.90753510623737;0.483637158068753;1.6812358353397
186;-0.28902009414484;-0.0721924361310148;-0.0230793479114566;-0.0212716268587637;-1.26573892793248;0.666876653979944;0.483637158068753;0.549487754940569
187;-0.388042810228427;-0.0351767076226204;-0.0490211366265169;-0.0212716268587638;-1.4806630309444;0.686669318660172;0.483637158068753;1.03124698613727
