id;B_COST_RND;B_C_TIME_RND;B_D_TIME_RND;B_R_TIME_RND;B_UNHLTH_RND;B_HLTH_RND;B_LORG_RND;B_SERV_RND
1;-0.434330326176922;-0.0354778881372285;-0.0370710811333216;-0.0223271614652279;-2.02254946941307;0.688882732611281;1.27212046725102;0.97634533892304
2;-0.2040418177028;-0.0310112186510772;-0.0353860760647919;-0.0223271614652279;-2.67390535901857;0.814597335065071;1.27212046725102;0.7417718317834
3;-0.235665287256945;4.18789049172692e-05;-0.0646630881089972;-0.0223271614652279;-1.61905235854517;0.888109871012076;1.27212046725102;1.52362103214169
4;-0.158038164090222;-0.0187339493622486;-0.026020180832474;-0.0223271614652278;-2.18239221096337;0.98292802853202;0.50383747370525;0.923861954511466
5;-0.284210930189884;-0.0422706788881676;-0.0381134027625305;-0.0223271614652279;-2.26646968378946;0.746317674770279;0.50383747370525;1.2120302539289
6;-0.142879035175607;-0.0600089489892016;-0.0360956722509699;-0.0223271614652278;-2.55175051339812;1.16183071753423;1.27212046725102;0.699190386694655
7;-0.257339804508576;0.0267270342193888;-0.0636653875175416;-0.0223271614652279;-0.987168092210721;0.586875317768327;0.50383747370525;0.615787233149059
8;-0.213916273199159;-0.0210589440957831;-0.0490435024128149;-0.0223271614652278;-1.82984181544727;0.717146150037087;0.503837473705249;1.47479858299199
9;-0.387656027192113;-0.0515140164275664;-0.0465338467526388;-0.0223271614652279;-1.88452851810585;0.616116206416248;0.503837473705251;1.0532149594852
10;-0.199405101821817;0.0289765810990197;-0.0402431488635124;-0.0223271614652278;-1.75419086411368;0.752616929364348;1.27212046725102;1.24284139382605
11;-0.356239335215999;-0.0278349781414567;-0.0482285694575197;-0.0223271614652278;-1.56453115417974;0.539373525217134;1.27212046725102;1.10783449708431
12;-0.59764007416626;-0.0593233855139967;-0.0292659864608467;-0.0223271614652278;-0.749864496221846;0.475505691421587;0.50383747370525;1.19447872231567
13;-0.0999998444477091;-0.0622220356774773;-0.0667582870839026;-0.0223271614652279;-1.29613908814006;0.575085352598399;1.27212046725103;1.08262783244258
14;-0.195313143165316;-0.019381910368193;-0.068010464182569;-0.0223271614652278;-2.22032116466743;0.868155779056305;1.27212046725102;1.83601183685027
15;-0.166741820616215;-0.0364374263748407;-0.0470999386589873;-0.0223271614652279;-1.69097981039286;0.658044483481604;0.503837473705251;1.73025977841702
16;-0.109336389823903;-0.102839273935353;-0.0532875618359629;-0.0223271614652279;-0.769165255346222;0.385829346115698;0.50383747370525;1.56721742600379
17;-0.114430808243886;-0.0593985037862266;-0.0657097192352943;-0.0223271614652278;-0.795651401713759;0.867870064588257;0.50383747370525;0.628676148554005
18;-0.12917499066733;-0.012743048648847;-0.0477036501754088;-0.0223271614652279;-1.74177776771671;0.405546841871752;0.503837473705251;0.779328906506947
19;-0.178231141008418;-0.0317488521527365;-0.038921833921801;-0.0223271614652279;-2.19463731559872;0.646453515904068;0.50383747370525;1.46279357842562
20;-0.409312525914423;-0.0154140155318776;-0.0305342281394824;-0.0223271614652279;-1.78137641453205;0.631603327531533;0.50383747370525;1.33140006990129
21;-0.179972077714324;-0.0401714696987824;-0.0288149819036123;-0.0223271614652278;-2.58192374557654;0.503689434851576;1.27212046725102;1.30427593674205
22;-0.320529670662816;-0.095889549661543;-0.0263470473212686;-0.0223271614652279;-0.37800637679831;0.854034525906758;0.50383747370525;1.43405995202656
23;-0.105959536759066;-0.0548378659428667;-0.0396442686607824;-0.0223271614652279;-1.43110389748419;0.794424282750251;0.50383747370525;0.645390383155985
24;-0.137347643044128;-0.0665477392663625;-0.0506352641273187;-0.0223271614652279;-2.03649226040824;0.516784947840963;1.27212046725102;1.1005238246083
25;-0.260624845580076;0.011808280974481;-0.0671302685419159;-0.0223271614652279;-1.96631646606805;0.648482072069181;0.503837473705249;0.833687289851776
26;-0.115749596153201;-0.0856273065078814;-0.0553528591829438;-0.0223271614652279;-1.5549855242076;0.494111905811939;0.503837473705251;0.613443915998331
27;-0.27124086364175;-0.0101937776019876;-0.0470055096564974;-0.0223271614652278;-1.72230974237327;0.813996865941703;0.50383747370525;1.30008595006229
28;-0.206125795058651;-0.0166167069480104;-0.0589346905778022;-0.0223271614652279;-2.0892957682377;0.620091255157598;1.27212046725103;0.787054920387688
29;-0.287080226824538;-0.0206116457255825;-0.0699587722141415;-0.0223271614652279;-1.19098589139495;0.664695771816351;0.503837473705249;1.36321149678255
30;-0.437882709434044;-0.0371776723473856;-0.0278558193434597;-0.0223271614652279;-1.03281422943899;0.839631741086709;1.27212046725102;1.54875161123128
31;-0.236163971781539;-0.0444696870071951;-0.040422707496774;-0.0223271614652278;-2.17311301853008;0.956840782903454;1.27212046725102;0.975481462045909
32;-0.172287736727437;-0.0762326954011541;-0.0538867780433223;-0.0223271614652278;-2.59459437915378;0.817720336488771;1.27212046725102;1.14259849031728
33;-0.255386961844197;-0.073909301711579;-0.0382684319771636;-0.0223271614652278;-1.57342061844766;0.502500931097915;1.27212046725102;1.02629374647009
34;-0.116795376756947;-0.00714402831156166;-0.0598208120178538;-0.0223271614652279;-2.25474379686373;0.750794012724721;0.503837473705251;0.761715058440659
35;-0.347205604164303;-0.018614162880654;-0.0516689645965679;-0.0223271614652279;-1.17877143195442;0.865149789573598;0.50383747370525;1.22039521721516
36;-0.249522450770611;-0.0669661706285992;-0.0335487285521121;-0.0223271614652278;-1.45923187844457;0.788165152023753;1.27212046725102;1.08610430648065
37;-0.297352056602618;-0.0744671971460672;-0.0352619425327402;-0.0223271614652279;-2.27319976462155;0.601501326771085;1.27212046725102;0.883656698324559
38;-0.309616429199977;-0.0323092014455319;-0.0379301372345599;-0.0223271614652279;-1.56168140732846;0.670959276985579;0.503837473705251;0.925603586687856
39;-0.262156686649103;-0.0418965928424653;-0.0315754784892021;-0.0223271614652278;-1.82522234802343;0.790133724351032;0.503837473705249;1.63977880073471
40;-0.227988144779388;-0.0753481723027889;-0.0539502720934423;-0.0223271614652278;-1.96070775401273;0.806898483098776;1.27212046725102;0.734094427405809
41;-0.459255912702722;-0.0350131885087482;-0.0375460494540787;-0.0223271614652279;-1.51114423981361;0.7096830484421;0.503837473705251;0.994747898645151
42;-0.244838535630264;-0.0753116096584989;-0.0236033819588751;-0.0223271614652279;-1.9892760165212;0.766003722351953;1.27212046725103;0.52955535989734
43;-0.112010634435955;-0.017924034858144;-0.0410253532176635;-0.0223271614652278;-1.60101830840292;0.619090350100684;0.503837473705249;1.50996860432219
44;-0.461840839209285;-0.0724875459932889;-0.03156282915442;-0.0223271614652278;-0.84641144629925;0.494595149310649;0.503837473705249;1.06493665223744
45;-0.147582796390557;-0.0244946715760409;-0.0431148670604039;-0.0223271614652278;-0.841238989218782;0.484388943776577;0.503837473705251;1.30315394541166
46;-0.827808980120195;-0.0391176251278672;-0.0323262015268763;-0.0223271614652279;-0.972662390910975;0.724277478260165;0.503837473705249;1.06926176555785
47;-0.197601607560819;-0.0720852639537313;-0.0519695119827214;-0.0223271614652278;-1.47988863150057;0.827397277630459;0.50383747370525;0.797561303485975
48;-0.687726410058388;-0.0266533731340068;-0.032115247043384;-0.0223271614652279;-1.42834337950427;0.70946621136256;0.50383747370525;1.18497265893073
49;-0.22214326420611;0.0160152115988133;-0.0620279841269145;-0.0223271614652278;-0.73159705287292;0.611240380544569;0.503837473705251;0.367494762066901
50;-0.161923997318712;0.0200976045149202;-0.035573320706258;-0.0223271614652278;-0.537501934089267;0.518406474560875;0.50383747370525;0.433059095635651
51;-0.164131579194644;-0.0342400021691145;-0.0209434703090231;-0.0223271614652279;-2.02895522846602;1.14494251516002;0.503837473705251;0.73403686062244
52;-0.210683807501971;-0.0248893971257575;-0.0714440478846624;-0.0223271614652278;-1.49984715946825;0.925801984619437;1.27212046725102;1.2619285384229
53;-0.114337095399368;-0.0532294391975393;-0.0289655068539017;-0.0223271614652278;-2.09984241977238;0.73747910125351;1.27212046725102;-0.247964779731328
54;-0.387993664892815;-0.0348053656156608;-0.0572712604334991;-0.0223271614652278;-1.52848299494181;0.695014349147122;0.503837473705249;0.993935296303049
55;-0.219282802645452;-0.0728371118609128;-0.035682052061145;-0.0223271614652278;-1.51151573511755;0.807977335952426;0.50383747370525;0.812882103942639
56;-0.083403789263693;-0.0573666245912868;-0.0219723830104363;-0.0223271614652278;-1.46759246900308;1.02627010600101;0.50383747370525;0.992484955267235
57;-0.716887230911313;-0.038364873054296;-0.0339132050289853;-0.0223271614652279;-0.879998049099635;0.692561173677064;0.503837473705251;1.09466894786582
58;-0.620053663103414;-0.0583839390234615;-0.0290675928146318;-0.0223271614652278;-0.755578149956918;0.458068680276784;0.50383747370525;1.07650085361758
59;-0.251266722541988;-0.0430310493097764;-0.0423289550504438;-0.0223271614652279;-1.55408138335813;0.960600604571787;0.503837473705251;1.14652026398466
60;-0.0805242851182894;-0.0497561322084264;-0.0248616880067526;-0.0223271614652278;-0.0389601961048803;0.664291006469084;0.503837473705249;0.73447187577985
61;-0.151249604695288;-0.0702492876608444;-0.0368984190242565;-0.0223271614652278;-0.117755148880564;0.457759079689143;0.503837473705249;0.622273356938656
62;-0.118524485751365;-0.0559585131626823;-0.0448060638359791;-0.0223271614652279;-0.837116653728832;0.839132815443573;0.50383747370525;0.641006750146673
63;-0.224366286549927;-0.0419883844772206;-0.0706495388038676;-0.0223271614652279;-0.955067574242922;0.737428587975859;0.50383747370525;1.7907209247791
64;-0.269006455417465;-0.0790598549714064;-0.0351309222951417;-0.0223271614652279;-1.99513586639917;0.823681378144927;1.27212046725102;0.862911075656702
65;-0.241757955448679;-0.075874338988101;-0.0349088152313461;-0.0223271614652279;-1.48281109953386;0.820973174807218;0.503837473705249;0.844241069226913
66;-0.181612054237176;-0.060343919842098;-0.0363539780800817;-0.0223271614652278;-1.49256167519722;1.0252719279712;0.50383747370525;0.868836562668184
